Store,Date,Weekly_Sales,Holiday_Flag,Temperature,CPI
34,2012-01-06,953844.85,0,36.39,130.1575161
34,2012-01-13,913755.12,0,33.99,130.244
34,2012-01-20,910899.05,0,39.28,130.2792258
34,2012-01-27,872450.37,0,39.81,130.3144516
34,2012-02-03,939367.14,0,38.64,130.3496774
34,2012-02-10,1047658.09,1,36.7,130.3849032
34,2012-02-17,1123446.51,0,37.25,130.4546207
34,2012-02-24,950154.24,0,39.89,130.5502069
34,2012-03-02,990263.7,0,42.74,130.6457931
34,2012-03-09,976393.43,0,42.7,130.7413793
34,2012-03-16,999298.43,0,48.09,130.8261935
34,2012-03-23,945143.33,0,47.93,130.8966452
34,2012-03-30,938861.77,0,59.29,130.9670968
34,2012-04-06,1091020.37,0,54.42,131.0375484
34,2012-04-13,987353.65,0,59.12,131.108
34,2012-04-20,977628.78,0,55.34,131.1173333
34,2012-04-27,940299.87,0,66.49,131.1266667
34,2012-05-04,991104.4,0,65.04,131.136
34,2012-05-11,949625.52,0,61.92,131.1453333
34,2012-05-18,998672.85,0,64.97,131.0983226
34,2012-05-25,1015737.61,0,72.42,131.0287742
34,2012-06-01,977062.44,0,70.41,130.9592258
34,2012-06-08,999511.29,0,75.35,130.8896774
34,2012-06-15,982345.51,0,76.48,130.8295333
34,2012-06-22,1000285.1,0,78.85,130.7929
34,2012-06-29,942970.63,0,81.91,130.7562667
34,2012-07-06,1007867.68,0,77.95,130.7196333
34,2012-07-13,954677.75,0,74.02,130.683
34,2012-07-20,950929.59,0,77.7,130.7012903
34,2012-07-27,917883.79,0,77.3,130.7195806
34,2012-08-03,973250.41,0,78.93,130.737871
34,2012-08-10,1004523.59,0,78.26,130.7561613
34,2012-08-17,1013820.86,0,77.78,130.7909677
34,2012-08-24,926250.21,0,72.44,130.8381613
34,2012-08-31,933487.71,0,75.89,130.8853548
34,2012-09-07,976415.56,1,78.26,130.9325484
34,2012-09-14,955211.7,0,64.28,130.9776667
34,2012-09-21,943047.78,0,66.08,131.0103333
34,2012-09-28,928629.31,0,67.06,131.043
34,2012-10-05,968896.68,0,65.41,131.0756667
34,2012-10-12,948613.39,0,59.94,131.1083333
34,2012-10-19,963516.28,0,58.47,131.1499677
34,2012-10-26,956987.81,0,57.95,131.1930968
35,2010-02-05,1230613.5,0,27.19,135.3524608
35,2010-02-12,1168815.31,1,29.81,135.4113076
35,2010-02-19,1270658.64,0,32.44,135.4657781
35,2010-02-26,1020651.74,0,36.0,135.5195191
35,2010-03-05,1162610.27,0,38.07,135.5732602
35,2010-03-12,1150344.39,0,45.98,135.6270013
35,2010-03-19,1117536.09,0,49.04,135.6682247
35,2010-03-26,1078900.44,0,52.34,135.7073618
35,2010-04-02,1189556.47,0,46.9,135.7464988
35,2010-04-09,1198014.97,0,62.62,135.7856359
35,2010-04-16,1084487.55,0,54.95,135.82725
35,2010-04-23,1110827.48,0,53.91,135.8721667
35,2010-04-30,1096930.65,0,53.55,135.9170833
35,2010-05-07,1182099.88,0,69.02,135.962
35,2010-05-14,1104277.57,0,53.82,136.010394
35,2010-05-21,1078182.18,0,63.31,136.0796521
35,2010-05-28,1223777.48,0,67.88,136.1489101
35,2010-06-04,1282378.71,0,74.29,136.2181682
35,2010-06-11,1160412.71,0,68.9,136.2874263
35,2010-06-18,1198025.76,0,70.0,136.3243393
35,2010-06-25,1230245.74,0,78.02,136.3483143
35,2010-07-02,1245827.08,0,76.25,136.3722893
35,2010-07-09,1268766.76,0,82.69,136.3962643
35,2010-07-16,1124414.87,0,78.26,136.4179827
35,2010-07-23,1121756.43,0,81.56,136.4366924
35,2010-07-30,1139131.78,0,79.78,136.4554021
35,2010-08-06,1180183.39,0,77.45,136.4741118
35,2010-08-13,1090587.5,0,77.36,136.4928214
35,2010-08-20,1033719.5,0,75.16,136.5249182
35,2010-08-27,917693.06,0,70.31,136.557015
35,2010-09-03,948660.79,0,78.52,136.5891118
35,2010-09-10,961685.98,1,70.38,136.6212085
35,2010-09-17,831443.61,0,64.5,136.6338071
35,2010-09-24,758069.78,0,67.08,136.6317821
35,2010-10-01,771065.21,0,70.19,136.6297571
35,2010-10-08,874615.32,0,57.78,136.6277321
35,2010-10-15,798376.99,0,58.38,136.6401935
35,2010-10-22,827705.82,0,52.82,136.688871
35,2010-10-29,857797.33,0,61.02,136.7375484
35,2010-11-05,843755.12,0,45.91,136.7862258
35,2010-11-12,870914.69,0,45.9,136.8349032
35,2010-11-19,846850.35,0,50.81,136.7715714
35,2010-11-26,1781866.98,1,46.67,136.6895714
35,2010-12-03,982598.88,0,41.81,136.6075714
35,2010-12-10,1108580.19,0,30.83,136.5255714
35,2010-12-17,1314987.4,0,31.62,136.5292811
35,2010-12-24,1779236.54,0,31.34,136.597273
35,2010-12-31,576332.05,1,29.59,136.665265
35,2011-01-07,649289.75,0,34.42,136.7332569
35,2011-01-14,687670.78,0,25.7,136.803477
35,2011-01-21,659902.07,0,30.13,136.8870657
35,2011-01-28,633289.78,0,23.64,136.9706544
35,2011-02-04,747577.05,0,28.7,137.0542431
35,2011-02-11,859258.17,1,30.45,137.1378318
35,2011-02-18,865305.88,0,39.32,137.2511849
35,2011-02-25,841129.26,0,33.05,137.3764439
35,2011-03-04,850448.54,0,36.99,137.5017028
35,2011-03-11,830601.39,0,43.64,137.6269617
35,2011-03-18,800662.82,0,46.65,137.7398929
35,2011-03-25,762184.1,0,40.11,137.8478929
35,2011-04-01,762620.94,0,37.27,137.9558929
35,2011-04-08,813352.41,0,46.87,138.0638929
35,2011-04-15,795157.2,0,52.24,138.1646952
35,2011-04-22,841778.34,0,50.02,138.2475036
35,2011-04-29,811824.06,0,61.71,138.3303119
35,2011-05-06,835181.18,0,56.48,138.4131202
35,2011-05-13,826155.95,0,60.07,138.4959286
35,2011-05-20,776838.56,0,60.22,138.587106
35,2011-05-27,850708.6,0,66.43,138.6782834
35,2011-06-03,955466.84,0,74.17,138.7694608
35,2011-06-10,855130.21,0,73.26,138.8606382
35,2011-06-17,828594.86,0,67.03,139.0028333
35,2011-06-24,849397.57,0,72.02,139.1832917
35,2011-07-01,874453.88,0,73.76,139.36375
35,2011-07-08,827717.85,0,76.87,139.5442083
35,2011-07-15,813845.5,0,77.83,139.7006325
35,2011-07-22,820188.42,0,82.28,139.7969712
35,2011-07-29,770820.27,0,79.41,139.8933099
35,2011-08-05,826820.71,0,78.14,139.9896486
35,2011-08-12,819911.89,0,76.67,140.0859873
35,2011-08-19,820288.35,0,72.97,140.1289205
35,2011-08-26,897037.25,0,72.88,140.1629528
35,2011-09-02,813486.55,0,71.44,140.196985
35,2011-09-09,922440.64,1,70.93,140.2310173
35,2011-09-16,738792.11,0,69.65,140.2735
35,2011-09-23,705802.45,0,63.61,140.32725
35,2011-09-30,749676.95,0,70.92,140.381
35,2011-10-07,791637.53,0,56.91,140.43475
35,2011-10-14,772859.25,0,64.78,140.4784194
35,2011-10-21,811328.4,0,59.62,140.4616048
35,2011-10-28,808821.5,0,51.81,140.4447903
35,2011-11-04,653468.75,0,44.46,140.4279758
35,2011-11-11,880576.33,0,49.69,140.4111613
35,2011-11-18,820964.1,0,51.42,140.4127857
35,2011-11-25,1733822.4,1,47.88,140.4217857
35,2011-12-02,903606.03,0,50.55,140.4307857
35,2011-12-09,948964.99,0,46.28,140.4397857
35,2011-12-16,1115255.65,0,40.68,140.4700795
35,2011-12-23,1550214.02,0,41.59,140.528765
35,2011-12-30,904650.55,1,37.85,140.5874505
35,2012-01-06,671708.09,0,35.8,140.6461359
35,2012-01-13,625135.11,0,41.3,140.7048214
35,2012-01-20,669850.04,0,30.35,140.8086118
35,2012-01-27,588722.99,0,36.96,140.9124021
35,2012-02-03,746901.03,0,42.52,141.0161924
35,2012-02-10,849779.14,1,37.86,141.1199827
35,2012-02-17,824568.39,0,37.24,141.2140357
35,2012-02-24,805028.74,0,41.74,141.3007857
35,2012-03-02,766571.1,0,40.07,141.3875357
35,2012-03-09,796351.35,0,44.32,141.4742857
35,2012-03-16,793045.82,0,49.6,141.55478
35,2012-03-23,760671.1,0,57.3,141.6269332
35,2012-03-30,744525.69,0,49.4,141.6990864
35,2012-04-06,860293.46,0,48.73,141.7712396
35,2012-04-13,788633.42,0,52.22,141.8433929
35,2012-04-20,794660.24,0,62.62,141.9015262
35,2012-04-27,721212.45,0,52.33,141.9596595
35,2012-05-04,772036.6,0,53.68,142.0177929
35,2012-05-11,802383.63,0,58.97,142.0759262
35,2012-05-18,819196.68,0,65.15,142.0970115
35,2012-05-25,822167.17,0,64.77,142.1032776
35,2012-06-01,932195.52,0,73.4,142.1095438
35,2012-06-08,873415.01,0,64.05,142.1158099
35,2012-06-15,848289.41,0,69.52,142.1292548
35,2012-06-22,911696.0,0,73.23,142.1606464
35,2012-06-29,892133.41,0,73.94,142.1920381
35,2012-07-06,985479.64,0,82.08,142.2234298
35,2012-07-13,825763.48,0,78.95,142.2548214
35,2012-07-20,841224.74,0,78.64,142.2337569
35,2012-07-27,808030.15,0,76.01,142.2126924
35,2012-08-03,866216.36,0,75.22,142.1916279
35,2012-08-10,888368.8,0,78.44,142.1705634
35,2012-08-17,887979.47,0,76.51,142.2157385
35,2012-08-24,895274.72,0,72.93,142.3105933
35,2012-08-31,931278.97,0,75.0,142.4054482
35,2012-09-07,984833.35,1,76.0,142.500303
35,2012-09-14,821568.64,0,68.72,142.5938833
35,2012-09-21,772302.94,0,66.1,142.6798167
35,2012-09-28,814099.86,0,64.92,142.76575
35,2012-10-05,866064.4,0,64.5,142.8516833
35,2012-10-12,873643.14,0,55.4,142.9376167
35,2012-10-19,829284.67,0,56.53,142.8633629
35,2012-10-26,865137.6,0,58.99,142.7624113
36,2010-02-05,467546.74,0,45.97,209.8529663
36,2010-02-12,469563.7,1,46.11,209.9970208
36,2010-02-19,470281.03,0,45.66,210.0451024
36,2010-02-26,447519.44,0,50.87,210.0771885
36,2010-03-05,480203.43,0,51.33,210.1092746
36,2010-03-12,441434.2,0,61.96,210.1413607
36,2010-03-19,428851.99,0,59.56,209.9803208
36,2010-03-26,404438.51,0,55.76,209.7870932
36,2010-04-02,435972.82,0,63.43,209.5938656
36,2010-04-09,453016.91,0,68.54,209.400638
36,2010-04-16,483699.56,0,66.74,209.2691428
36,2010-04-23,434116.8,0,68.03,209.2199574
36,2010-04-30,457899.64,0,70.9,209.170772
36,2010-05-07,489372.02,0,75.56,209.1215867
36,2010-05-14,476733.74,0,77.53,209.118536
36,2010-05-21,474917.98,0,77.34,209.3922937
36,2010-05-28,447050.42,0,80.87,209.6660514
36,2010-06-04,471088.88,0,79.93,209.9398091
36,2010-06-11,467711.18,0,82.3,210.2135668
36,2010-06-18,485694.72,0,84.37,210.2108417
36,2010-06-25,434879.87,0,84.14,210.0975233
36,2010-07-02,434252.15,0,81.85,209.984205
36,2010-07-09,471713.59,0,81.74,209.8708867
36,2010-07-16,466962.04,0,84.43,209.8630532
36,2010-07-23,452021.2,0,82.6,209.9958663
36,2010-07-30,432451.91,0,81.88,210.1286794
36,2010-08-06,467442.94,0,85.49,210.2614925
36,2010-08-13,470436.8,0,86.06,210.3943056
36,2010-08-20,437949.9,0,85.54,210.3617581
36,2010-08-27,412050.73,0,84.62,210.3292106
36,2010-09-03,431294.45,0,82.29,210.2966631
36,2010-09-10,434471.38,1,80.58,210.2641156
36,2010-09-17,454694.21,0,82.1,210.2924504
36,2010-09-24,419348.59,0,79.17,210.3664469
36,2010-10-01,422169.47,0,74.66,210.4404433
36,2010-10-08,444351.61,0,66.34,210.5144398
36,2010-10-15,453308.15,0,71.57,210.5805944
36,2010-10-22,424956.3,0,72.24,210.6271444
36,2010-10-29,392654.26,0,76.22,210.6736944
36,2010-11-05,405860.37,0,62.72,210.7202444
36,2010-11-12,425804.8,0,61.97,210.7667944
36,2010-11-19,411615.71,0,56.73,210.65429
36,2010-11-26,408891.49,1,67.73,210.5152765
36,2010-12-03,360266.09,0,54.44,210.376263
36,2010-12-10,404545.03,0,51.83,210.2372494
36,2010-12-17,410214.7,0,56.73,210.1787224
36,2010-12-24,422093.59,0,59.1,210.1805602
36,2010-12-31,359310.65,1,52.88,210.182398
36,2011-01-07,384659.85,0,54.11,210.1842358
36,2011-01-14,410497.73,0,42.87,210.2379731
36,2011-01-21,399191.05,0,51.18,210.6031072
36,2011-01-28,372174.12,0,48.74,210.9682412
36,2011-02-04,417521.7,0,46.68,211.3333753
36,2011-02-11,401501.2,1,41.16,211.6985093
36,2011-02-18,427175.03,0,57.48,212.0063522
36,2011-02-25,380279.44,0,67.73,212.2912786
36,2011-03-04,402579.84,0,64.55,212.576205
36,2011-03-11,407506.78,0,59.15,212.8611313
36,2011-03-18,431412.22,0,64.9,213.1096787
36,2011-03-25,390732.02,0,71.07,213.3436744
36,2011-04-01,385672.11,0,67.31,213.5776701
36,2011-04-08,428727.61,0,69.39,213.8116658
36,2011-04-15,414986.54,0,73.25,214.026217
36,2011-04-22,374574.72,0,74.57,214.1921572
36,2011-04-29,340708.78,0,76.1,214.3580974
36,2011-05-06,393401.4,0,69.56,214.5240376
36,2011-05-13,395316.65,0,76.73,214.6899778
36,2011-05-20,376183.44,0,73.02,214.465412
36,2011-05-27,348655.2,0,81.28,214.2408462
36,2011-06-03,373703.95,0,82.96,214.0162805
36,2011-06-10,374182.04,0,82.41,213.7917147
36,2011-06-17,394645.25,0,84.43,213.7481256
36,2011-06-24,360009.94,0,83.95,213.8402689
36,2011-07-01,354270.77,0,85.33,213.9324122
36,2011-07-08,377464.62,0,84.71,214.0245556
36,2011-07-15,385631.48,0,85.63,214.1083654
36,2011-07-22,361311.41,0,83.31,214.1713416
36,2011-07-29,354361.08,0,84.99,214.2343177
36,2011-08-05,381017.75,0,86.71,214.2972939
36,2011-08-12,380188.69,0,87.64,214.3602701
36,2011-08-19,373267.58,0,87.24,214.4239935
36,2011-08-26,344964.2,0,86.02,214.4878416
36,2011-09-02,350276.29,0,87.5,214.5516896
36,2011-09-09,352960.64,1,77.94,214.6155376
36,2011-09-16,343108.12,0,82.06,214.7934111
36,2011-09-23,322405.13,0,78.35,215.1233185
36,2011-09-30,314910.37,0,81.52,215.4532259
36,2011-10-07,346137.87,0,71.2,215.7831333
36,2011-10-14,342076.99,0,74.16,216.0885258
36,2011-10-21,328633.34,0,67.89,216.2468287
36,2011-10-28,306193.81,0,71.31,216.4051315
36,2011-11-04,313387.11,0,58.97,216.5634344
36,2011-11-11,328498.92,0,63.5,216.7217373
36,2011-11-18,332901.94,0,66.28,216.9395861
36,2011-11-25,332811.55,1,66.41,217.1812533
36,2011-12-02,293350.51,0,53.57,217.4229206
36,2011-12-09,312298.37,0,50.64,217.6645878
36,2011-12-16,341503.92,0,58.31,217.8781339
36,2011-12-23,325262.46,0,55.41,218.0541851
36,2011-12-30,287425.22,1,48.26,218.2302364
36,2012-01-06,329467.82,0,57.18,218.4062876
36,2012-01-13,325976.34,0,56.28,218.5823389
36,2012-01-20,330927.21,0,58.9,218.6755292
36,2012-01-27,301444.94,0,62.73,218.7687195
36,2012-02-03,310982.87,0,61.33,218.8619099
36,2012-02-10,335741.9,1,54.49,218.9551002
36,2012-02-17,326316.73,0,54.38,219.1148297
36,2012-02-24,313270.45,0,62.21,219.3244636
36,2012-03-02,315396.72,0,64.54,219.5340975
36,2012-03-09,318674.93,0,63.19,219.7437314
36,2012-03-16,335345.82,0,67.48,219.8956335
36,2012-03-23,317872.51,0,69.18,219.9705599
36,2012-03-30,304144.9,0,70.48,220.0454862
36,2012-04-06,331026.11,0,73.95,220.1204125
36,2012-04-13,339407.94,0,72.54,220.1953389
36,2012-04-20,323915.32,0,70.87,220.2483937
36,2012-04-27,308389.82,0,70.06,220.3014485
36,2012-05-04,312467.52,0,77.17,220.3545033
36,2012-05-11,330518.34,0,76.55,220.4075581
36,2012-05-18,324801.13,0,73.7,220.4252149
36,2012-05-25,306098.17,0,78.94,220.4287124
36,2012-06-01,306005.53,0,80.74,220.4322099
36,2012-06-08,338273.38,0,81.5,220.4357073
36,2012-06-15,333146.88,0,82.15,220.4494148
36,2012-06-22,306411.01,0,80.4,220.4886472
36,2012-06-29,291530.43,0,86.68,220.5278796
36,2012-07-06,306578.89,0,81.52,220.567112
36,2012-07-13,298337.41,0,78.15,220.6063444
36,2012-07-20,303289.55,0,81.76,220.6148749
36,2012-07-27,279643.43,0,84.0,220.6234054
36,2012-08-03,304989.97,0,85.56,220.6319358
36,2012-08-10,298947.51,0,84.41,220.6404663
36,2012-08-17,314607.22,0,85.89,220.7199609
36,2012-08-24,282545.55,0,81.26,220.8526787
36,2012-08-31,282647.48,0,84.79,220.9853964
36,2012-09-07,293728.57,1,84.19,221.1181142
36,2012-09-14,301893.63,0,78.16,221.2601207
36,2012-09-21,293804.45,0,75.98,221.4578604
36,2012-09-28,270677.98,0,79.49,221.6556
36,2012-10-05,277137.86,0,73.57,221.8533396
36,2012-10-12,300236.85,0,71.28,222.0510793
36,2012-10-19,287360.05,0,74.06,222.0951719
36,2012-10-26,272489.41,0,74.39,222.1136566
37,2010-02-05,536006.73,0,45.97,209.8529663
37,2010-02-12,529852.7,1,46.11,209.9970208
37,2010-02-19,510382.5,0,45.66,210.0451024
37,2010-02-26,513615.82,0,50.87,210.0771885
37,2010-03-05,519255.68,0,51.33,210.1092746
37,2010-03-12,513015.35,0,61.96,210.1413607
37,2010-03-19,460020.74,0,59.56,209.9803208
37,2010-03-26,515777.97,0,55.76,209.7870932
37,2010-04-02,540189.7,0,63.43,209.5938656
37,2010-04-09,513327.55,0,68.54,209.400638
37,2010-04-16,524544.83,0,66.74,209.2691428
37,2010-04-23,527019.78,0,68.03,209.2199574
37,2010-04-30,517850.83,0,70.9,209.170772
37,2010-05-07,543234.77,0,75.56,209.1215867
37,2010-05-14,505196.08,0,77.53,209.118536
37,2010-05-21,510494.7,0,77.34,209.3922937
37,2010-05-28,532241.22,0,80.87,209.6660514
37,2010-06-04,479195.02,0,79.93,209.9398091
37,2010-06-11,481915.11,0,82.3,210.2135668
37,2010-06-18,505761.62,0,84.37,210.2108417
37,2010-06-25,485419.39,0,84.14,210.0975233
37,2010-07-02,498292.53,0,81.85,209.984205
37,2010-07-09,502456.04,0,81.74,209.8708867
37,2010-07-16,485150.01,0,84.43,209.8630532
37,2010-07-23,491998.12,0,82.6,209.9958663
37,2010-07-30,487912.95,0,81.88,210.1286794
37,2010-08-06,508576.62,0,85.49,210.2614925
37,2010-08-13,491815.83,0,86.06,210.3943056
37,2010-08-20,486930.72,0,85.54,210.3617581
37,2010-08-27,512157.25,0,84.62,210.3292106
37,2010-09-03,510427.53,0,82.29,210.2966631
37,2010-09-10,510296.07,1,80.58,210.2641156
37,2010-09-17,501251.4,0,82.1,210.2924504
37,2010-09-24,494265.48,0,79.17,210.3664469
37,2010-10-01,529877.93,0,74.66,210.4404433
37,2010-10-08,524483.65,0,66.34,210.5144398
37,2010-10-15,498925.86,0,71.57,210.5805944
37,2010-10-22,510425.4,0,72.24,210.6271444
37,2010-10-29,514485.9,0,76.22,210.6736944
37,2010-11-05,539683.42,0,62.72,210.7202444
37,2010-11-12,517546.69,0,61.97,210.7667944
37,2010-11-19,518124.16,0,56.73,210.65429
37,2010-11-26,518220.72,1,67.73,210.5152765
37,2010-12-03,508213.14,0,54.44,210.376263
37,2010-12-10,511207.52,0,51.83,210.2372494
37,2010-12-17,534285.21,0,56.73,210.1787224
37,2010-12-24,576809.92,0,59.1,210.1805602
37,2010-12-31,460331.7,1,52.88,210.182398
37,2011-01-07,542464.02,0,54.11,210.1842358
37,2011-01-14,525616.9,0,42.87,210.2379731
37,2011-01-21,526486.82,0,51.18,210.6031072
37,2011-01-28,513672.36,0,48.74,210.9682412
37,2011-02-04,583835.18,0,46.68,211.3333753
37,2011-02-11,522514.32,1,41.16,211.6985093
37,2011-02-18,536840.69,0,57.48,212.0063522
37,2011-02-25,514758.19,0,67.73,212.2912786
37,2011-03-04,527572.25,0,64.55,212.576205
37,2011-03-11,505610.4,0,59.15,212.8611313
37,2011-03-18,478503.06,0,64.9,213.1096787
37,2011-03-25,522105.93,0,71.07,213.3436744
37,2011-04-01,534578.78,0,67.31,213.5776701
37,2011-04-08,543703.16,0,69.39,213.8116658
37,2011-04-15,543775.87,0,73.25,214.026217
37,2011-04-22,526434.37,0,74.57,214.1921572
37,2011-04-29,502918.18,0,76.1,214.3580974
37,2011-05-06,547513.3,0,69.56,214.5240376
37,2011-05-13,511871.63,0,76.73,214.6899778
37,2011-05-20,533564.42,0,73.02,214.465412
37,2011-05-27,507086.75,0,81.28,214.2408462
37,2011-06-03,500381.23,0,82.96,214.0162805
37,2011-06-10,509647.25,0,82.41,213.7917147
37,2011-06-17,525132.36,0,84.43,213.7481256
37,2011-06-24,509276.22,0,83.95,213.8402689
37,2011-07-01,517021.3,0,85.33,213.9324122
37,2011-07-08,489059.93,0,84.71,214.0245556
37,2011-07-15,498749.62,0,85.63,214.1083654
37,2011-07-22,505543.53,0,83.31,214.1713416
37,2011-07-29,504974.95,0,84.99,214.2343177
37,2011-08-05,510787.46,0,86.71,214.2972939
37,2011-08-12,502504.39,0,87.64,214.3602701
37,2011-08-19,506897.98,0,87.24,214.4239935
37,2011-08-26,527947.21,0,86.02,214.4878416
37,2011-09-02,530367.83,0,87.5,214.5516896
37,2011-09-09,506273.74,1,77.94,214.6155376
37,2011-09-16,513341.94,0,82.06,214.7934111
37,2011-09-23,516556.94,0,78.35,215.1233185
37,2011-09-30,516402.1,0,81.52,215.4532259
37,2011-10-07,522816.85,0,71.2,215.7831333
37,2011-10-14,513636.01,0,74.16,216.0885258
37,2011-10-21,522784.33,0,67.89,216.2468287
37,2011-10-28,517355.44,0,71.31,216.4051315
37,2011-11-04,555925.6,0,58.97,216.5634344
37,2011-11-11,501268.78,0,63.5,216.7217373
37,2011-11-18,527495.09,0,66.28,216.9395861
37,2011-11-25,522554.04,1,66.41,217.1812533
37,2011-12-02,527117.81,0,53.57,217.4229206
37,2011-12-09,537224.52,0,50.64,217.6645878
37,2011-12-16,533905.67,0,58.31,217.8781339
37,2011-12-23,605791.46,0,55.41,218.0541851
37,2011-12-30,451327.61,1,48.26,218.2302364
37,2012-01-06,558343.57,0,57.18,218.4062876
37,2012-01-13,546221.4,0,56.28,218.5823389
37,2012-01-20,543894.07,0,58.9,218.6755292
37,2012-01-27,514116.58,0,62.73,218.7687195
37,2012-02-03,555424.24,0,61.33,218.8619099
37,2012-02-10,527041.46,1,54.49,218.9551002
37,2012-02-17,541071.29,0,54.38,219.1148297
37,2012-02-24,518696.89,0,62.21,219.3244636
37,2012-03-02,525559.17,0,64.54,219.5340975
37,2012-03-09,535937.25,0,63.19,219.7437314
37,2012-03-16,484588.34,0,67.48,219.8956335
37,2012-03-23,520887.23,0,69.18,219.9705599
37,2012-03-30,533734.94,0,70.48,220.0454862
37,2012-04-06,564848.78,0,73.95,220.1204125
37,2012-04-13,506973.17,0,72.54,220.1953389
37,2012-04-20,523483.19,0,70.87,220.2483937
37,2012-04-27,528807.45,0,70.06,220.3014485
37,2012-05-04,535311.64,0,77.17,220.3545033
37,2012-05-11,527983.04,0,76.55,220.4075581
37,2012-05-18,534847.96,0,73.7,220.4252149
37,2012-05-25,540625.79,0,78.94,220.4287124
37,2012-06-01,531811.85,0,80.74,220.4322099
37,2012-06-08,528940.78,0,81.5,220.4357073
37,2012-06-15,508573.16,0,82.15,220.4494148
37,2012-06-22,484032.75,0,80.4,220.4886472
37,2012-06-29,508309.81,0,86.68,220.5278796
37,2012-07-06,519498.32,0,81.52,220.567112
37,2012-07-13,506005.47,0,78.15,220.6063444
37,2012-07-20,503744.56,0,81.76,220.6148749
37,2012-07-27,514489.17,0,84.0,220.6234054
37,2012-08-03,521959.28,0,85.56,220.6319358
37,2012-08-10,500964.59,0,84.41,220.6404663
37,2012-08-17,509633.71,0,85.89,220.7199609
37,2012-08-24,522665.04,0,81.26,220.8526787
37,2012-08-31,538344.1,0,84.79,220.9853964
37,2012-09-07,526838.14,1,84.19,221.1181142
37,2012-09-14,514651.74,0,78.16,221.2601207
37,2012-09-21,521320.98,0,75.98,221.4578604
37,2012-09-28,527953.14,0,79.49,221.6556
37,2012-10-05,546122.37,0,73.57,221.8533396
37,2012-10-12,521810.75,0,71.28,222.0510793
37,2012-10-19,551969.1,0,74.06,222.0951719
37,2012-10-26,534738.43,0,74.39,222.1136566
38,2010-02-05,358496.14,0,49.47,126.4420645
38,2010-02-12,342214.9,1,47.87,126.4962581
38,2010-02-19,327237.92,0,54.83,126.5262857
38,2010-02-26,334222.73,0,50.23,126.5522857
38,2010-03-05,372239.89,0,53.77,126.5782857
38,2010-03-12,342023.92,0,50.11,126.6042857
38,2010-03-19,333025.47,0,59.57,126.6066452
38,2010-03-26,335858.11,0,60.06,126.6050645
38,2010-04-02,368929.55,0,59.84,126.6034839
38,2010-04-09,341630.46,0,59.25,126.6019032
38,2010-04-16,337723.49,0,64.95,126.5621
38,2010-04-23,335121.82,0,64.55,126.4713333
38,2010-04-30,337979.65,0,67.38,126.3805667
38,2010-05-07,383657.44,0,70.15,126.2898
38,2010-05-14,346174.3,0,68.44,126.2085484
38,2010-05-21,340497.08,0,76.2,126.1843871
38,2010-05-28,326469.43,0,67.84,126.1602258
38,2010-06-04,376184.88,0,81.39,126.1360645
38,2010-06-11,354828.65,0,90.84,126.1119032
38,2010-06-18,335691.85,0,81.06,126.114
38,2010-06-25,322046.76,0,87.27,126.1266
38,2010-07-02,361181.48,0,91.98,126.1392
38,2010-07-09,343850.34,0,90.37,126.1518
38,2010-07-16,338277.71,0,97.18,126.1498065
38,2010-07-23,328336.85,0,99.22,126.1283548
38,2010-07-30,336378.38,0,96.31,126.1069032
38,2010-08-06,378574.44,0,92.95,126.0854516
38,2010-08-13,341400.72,0,87.01,126.064
38,2010-08-20,329139.73,0,92.81,126.0766452
38,2010-08-27,322868.56,0,93.19,126.0892903
38,2010-09-03,377096.55,0,83.12,126.1019355
38,2010-09-10,336227.69,1,83.63,126.1145806
38,2010-09-17,336253.19,0,82.45,126.1454667
38,2010-09-24,330604.9,0,81.77,126.1900333
38,2010-10-01,360256.58,0,85.2,126.2346
38,2010-10-08,351271.36,0,71.82,126.2791667
38,2010-10-15,337743.26,0,75.0,126.3266774
38,2010-10-22,339042.18,0,68.85,126.3815484
38,2010-10-29,341219.63,0,61.09,126.4364194
38,2010-11-05,380870.09,0,65.49,126.4912903
38,2010-11-12,340147.2,0,57.79,126.5461613
38,2010-11-19,348593.99,0,58.18,126.6072
38,2010-11-26,360857.98,1,47.66,126.6692667
38,2010-12-03,351925.36,0,43.33,126.7313333
38,2010-12-10,355965.23,0,50.01,126.7934
38,2010-12-17,334441.15,0,52.77,126.8794839
38,2010-12-24,369106.72,0,52.02,126.9835806
38,2010-12-31,303908.81,1,45.64,127.0876774
38,2011-01-07,386344.54,0,37.64,127.1917742
38,2011-01-14,356138.79,0,43.15,127.3009355
38,2011-01-21,341098.08,0,53.53,127.4404839
38,2011-01-28,357557.16,0,50.74,127.5800323
38,2011-02-04,402341.76,0,45.14,127.7195806
38,2011-02-11,377672.46,1,51.3,127.859129
38,2011-02-18,364606.7,0,53.35,127.99525
38,2011-02-25,354232.34,0,48.45,128.13
38,2011-03-04,405429.43,0,51.72,128.26475
38,2011-03-11,357897.18,0,57.75,128.3995
38,2011-03-18,349459.95,0,64.21,128.5121935
38,2011-03-25,351541.62,0,54.4,128.6160645
38,2011-04-01,382098.13,0,63.63,128.7199355
38,2011-04-08,392152.3,0,64.47,128.8238065
38,2011-04-15,362758.94,0,57.63,128.9107333
38,2011-04-22,362952.34,0,72.12,128.9553
38,2011-04-29,344225.99,0,68.27,128.9998667
38,2011-05-06,422186.65,0,68.4,129.0444333
